"State","MSN","2015"
"FL","ENICP",402.00
"FL","ENICV",0.00
"FL","ENTCB",68240.00
"FL","ENTCP",19179.00
"FL","ENTCV",0.00
"GA","EMACB",36417.00
"GA","EMCCB",747.00
"GA","EMICB",395.00
"GA","EMTCB",37559.00
"GA","ENACB",37315.00
"GA","ENACP",10488.00
"GA","ENACV",0.00
"GA","ENCCB",765.00
"GA","ENCCP",215.00
"GA","ENCCV",0.00
"GA","ENICB",405.00
"GA","ENICP",114.00
"GA","ENICV",0.00
"GA","ENTCB",38485.00
"GA","ENTCP",10816.00
"GA","ENTCV",0.00
"HI","EMACB",3726.00
"HI","EMCCB",111.00
"HI","EMICB",102.00
"HI","EMTCB",3939.00
"HI","ENACB",3818.00
"HI","ENACP",1073.00
"HI","ENACV",0.00
"HI","ENCCB",114.00
"HI","ENCCP",32.00
"HI","ENCCV",0.00
"HI","ENICB",105.00
"HI","ENICP",29.00
"HI","ENICV",0.00
"HI","ENTCB",4037.00
"HI","ENTCP",1135.00
"HI","ENTCV",0.00
"IA","EMACB",14391.00
"IA","EMCCB",1060.00
"IA","EMICB",299.00
"IA","EMTCB",15750.00
"IA","ENACB",14746.00
"IA","ENACP",4145.00
"IA","ENACV",0.00
"IA","ENCCB",1086.00
"IA","ENCCP",305.00
"IA","ENCCV",0.00
"IA","ENICB",306.00
"IA","ENICP",86.00
"IA","ENICV",0.00
"IA","ENTCB",16139.00
"IA","ENTCP",4536.00
"IA","ENTCV",0.00
"ID","EMACB",5817.00
"ID","EMCCB",121.00
"ID","EMICB",188.00
"ID","EMTCB",6126.00
"ID","ENACB",5961.00
"ID","ENACP",1675.00
"ID","ENACV",0.00
"ID","ENCCB",124.00
"ID","ENCCP",35.00
"ID","ENCCV",0.00
"ID","ENICB",192.00
"ID","ENICP",54.00
"ID","ENICV",0.00
"ID","ENTCB",6277.00
"ID","ENTCP",1764.00
"ID","ENTCV",0.00
"IL","EMACB",40710.00
"IL","EMCCB",901.00
"IL","EMICB",664.00
"IL","EMTCB",42275.00
"IL","ENACB",41714.00
"IL","ENACP",11724.00
"IL","ENACV",0.00
"IL","ENCCB",923.00
"IL","ENCCP",259.00
"IL","ENCCV",0.00
"IL","ENICB",681.00
"IL","ENICP",191.00
"IL","ENICV",0.00
"IL","ENTCB",43318.00
"IL","ENTCP",12175.00
"IL","ENTCV",0.00
"IN","EMACB",23987.00
"IN","EMCCB",526.00
"IN","EMICB",332.00
"IN","EMTCB",24845.00
"IN","ENACB",24579.00
"IN","ENACP",6908.00
"IN","ENACV",0.00
"IN","ENCCB",539.00
"IN","ENCCP",151.00
"IN","ENCCV",0.00
"IN","ENICB",340.00
"IN","ENICP",96.00
"IN","ENICV",0.00
"IN","ENTCB",25458.00
"IN","ENTCP",7155.00
"IN","ENTCV",0.00
"KS","EMACB",9469.00
"KS","EMCCB",212.00
"KS","EMICB",292.00
"KS","EMTCB",9973.00
"KS","ENACB",9703.00
"KS","ENACP",2727.00
"KS","ENACV",0.00
"KS","ENCCB",217.00
"KS","ENCCP",61.00
"KS","ENCCV",0.00
"KS","ENICB",299.00
"KS","ENICP",84.00
"KS","ENICV",0.00
"KS","ENTCB",10219.00
"KS","ENTCP",2872.00
"KS","ENTCV",0.00
"KY","EMACB",16925.00
"KY","EMCCB",246.00
"KY","EMICB",178.00
"KY","EMTCB",17350.00
"KY","ENACB",17343.00
"KY","ENACP",4874.00
"KY","ENACV",0.00
"KY","ENCCB",252.00
"KY","ENCCP",71.00
"KY","ENCCV",0.00
"KY","ENICB",183.00
"KY","ENICP",51.00
"KY","ENICV",0.00
"KY","ENTCB",17778.00
"KY","ENTCP",4996.00
"KY","ENTCV",0.00
"LA","EMACB",19512.00
"LA","EMCCB",282.00
"LA","EMICB",268.00
"LA","EMTCB",20062.00
"LA","ENACB",19993.00
"LA","ENACP",5619.00
"LA","ENACV",0.00
"LA","ENCCB",289.00
"LA","ENCCP",81.00
"LA","ENCCV",0.00
"LA","ENICB",274.00
"LA","ENICP",77.00
"LA","ENICV",0.00
"LA","ENTCB",20557.00
"LA","ENTCP",5778.00
"LA","ENTCV",0.00
"MA","EMACB",23197.00
"MA","EMCCB",502.00
"MA","EMICB",272.00
"MA","EMTCB",23970.00
"MA","ENACB",23768.00
"MA","ENACP",6680.00
"MA","ENACV",0.00
"MA","ENCCB",514.00
"MA","ENCCP",145.00
"MA","ENCCV",0.00
"MA","ENICB",279.00
"MA","ENICP",78.00
"MA","ENICV",0.00
"MA","ENTCB",24561.00
"MA","ENTCP",6903.00
"MA","ENTCV",0.00
"MD","EMACB",23326.00
"MD","EMCCB",598.00
"MD","EMICB",190.00
"MD","EMTCB",24114.00
"MD","ENACB",23901.00
"MD","ENACP",6717.00
"MD","ENACV",0.00
"MD","ENCCB",613.00
"MD","ENCCP",172.00
"MD","ENCCV",0.00
"MD","ENICB",195.00
"MD","ENICP",55.00
"MD","ENICV",0.00
"MD","ENTCB",24708.00
"MD","ENTCP",6944.00
"MD","ENTCV",0.00
"ME","EMACB",6044.00
"ME","EMCCB",105.00
"ME","EMICB",75.00
"ME","EMTCB",6224.00
"ME","ENACB",6193.00
"ME","ENACP",1741.00
"ME","ENACV",0.00
"ME","ENCCB",108.00
"ME","ENCCP",30.00
"ME","ENCCV",0.00
"ME","ENICB",77.00
"ME","ENICP",22.00
"ME","ENICV",0.00
"ME","ENTCB",6378.00
"ME","ENTCP",1793.00
"ME","ENTCV",0.00
"MI","EMACB",35288.00
"MI","EMCCB",654.00
"MI","EMICB",510.00
"MI","EMTCB",36452.00
"MI","ENACB",36158.00
"MI","ENACP",10162.00
"MI","ENACV",0.00
"MI","ENCCB",670.00
"MI","ENCCP",188.00
"MI","ENCCV",0.00
"MI","ENICB",523.00
"MI","ENICP",147.00
"MI","ENICV",0.00
"MI","ENTCB",37350.00
"MI","ENTCP",10498.00
"MI","ENTCV",0.00
"MN","EMACB",25191.00
"MN","EMCCB",661.00
"MN","EMICB",518.00
"MN","EMTCB",26369.00
"MN","ENACB",25812.00
"MN","ENACP",7255.00
"MN","ENACV",0.00
"MN","ENCCB",677.00
"MN","ENCCP",190.00
"MN","ENCCV",0.00
"MN","ENICB",531.00
"MN","ENICP",149.00
"MN","ENICV",0.00
"MN","ENTCB",27020.00
"MN","ENTCP",7594.00
"MN","ENTCV",0.00
"MO","EMACB",24764.00
"MO","EMCCB",446.00
"MO","EMICB",324.00
"MO","EMTCB",25535.00
"MO","ENACB",25375.00
"MO","ENACP",7132.00
"MO","ENACV",0.00
"MO","ENCCB",457.00
"MO","ENCCP",128.00
"MO","ENCCV",0.00
"MO","ENICB",332.00
"MO","ENICP",93.00
"MO","ENICV",0.00
"MO","ENTCB",26164.00
"MO","ENTCP",7354.00
"MO","ENTCV",0.00
"MS","EMACB",14210.00
"MS","EMCCB",164.00
"MS","EMICB",142.00
"MS","EMTCB",14516.00
"MS","ENACB",14561.00
"MS","ENACP",4092.00
"MS","ENACV",0.00
"MS","ENCCB",169.00
"MS","ENCCP",47.00
"MS","ENCCV",0.00
"MS","ENICB",145.00
"MS","ENICP",41.00
"MS","ENICV",0.00
"MS","ENTCB",14874.00
"MS","ENTCP",4181.00
"MS","ENTCV",0.00
"MT","EMACB",4236.00
"MT","EMCCB",51.00
"MT","EMICB",120.00
"MT","EMTCB",4407.00
"MT","ENACB",4340.00
"MT","ENACP",1220.00
"MT","ENACV",0.00
"MT","ENCCB",52.00
"MT","ENCCP",15.00
"MT","ENCCV",0.00
"MT","ENICB",123.00
"MT","ENICP",35.00
"MT","ENICV",0.00
"MT","ENTCB",4516.00
"MT","ENTCP",1269.00
"MT","ENTCV",0.00
"NC","EMACB",32581.00
"NC","EMCCB",1249.00
"NC","EMICB",415.00
"NC","EMTCB",34245.00
"NC","ENACB",33385.00
"NC","ENACP",9383.00
"NC","ENACV",0.00
"NC","ENCCB",1280.00
"NC","ENCCP",360.00
"NC","ENCCV",0.00
"NC","ENICB",425.00
"NC","ENICP",120.00
"NC","ENICV",0.00
"NC","ENTCB",35090.00
"NC","ENTCP",9862.00
"NC","ENTCV",0.00
"ND","EMACB",3850.00
"ND","EMCCB",35.00
"ND","EMICB",145.00
"ND","EMTCB",4031.00
"ND","ENACB",3945.00
"ND","ENACP",1109.00
"ND","ENACV",0.00
"ND","ENCCB",36.00
"ND","ENCCP",10.00
"ND","ENCCV",0.00
"ND","ENICB",149.00
"ND","ENICP",42.00
"ND","ENICV",0.00
"ND","ENTCB",4130.00
"ND","ENTCP",1161.00
"ND","ENTCV",0.00
"NE","EMACB",6660.00
"NE","EMCCB",129.00
"NE","EMICB",234.00
"NE","EMTCB",7024.00
"NE","ENACB",6824.00
"NE","ENACP",1918.00
"NE","ENACV",0.00
"NE","ENCCB",133.00
"NE","ENCCP",37.00
"NE","ENCCV",0.00
"NE","ENICB",240.00
"NE","ENICP",67.00
"NE","ENICV",0.00
"NE","ENTCB",7197.00
"NE","ENTCP",2023.00
"NE","ENTCV",0.00
"NH","EMACB",5778.00
"NH","EMCCB",123.00
"NH","EMICB",62.00
"NH","EMTCB",5963.00
"NH","ENACB",5920.00
"NH","ENACP",1664.00
"NH","ENACV",0.00
"NH","ENCCB",126.00
"NH","ENCCP",35.00
"NH","ENCCV",0.00
"NH","ENICB",64.00
"NH","ENICP",18.00
"NH","ENICV",0.00
"NH","ENTCB",6110.00
"NH","ENTCP",1717.00
"NH","ENTCV",0.00
"NJ","EMACB",33776.00
"NJ","EMCCB",778.00
"NJ","EMICB",449.00
"NJ","EMTCB",35004.00
"NJ","ENACB",34609.00
"NJ","ENACP",9727.00
"NJ","ENACV",0.00
"NJ","ENCCB",798.00
"NJ","ENCCP",224.00
"NJ","ENCCV",0.00
"NJ","ENICB",460.00
"NJ","ENICP",129.00
"NJ","ENICV",0.00
"NJ","ENTCB",35867.00
"NJ","ENTCP",10081.00
"NJ","ENTCV",0.00
"NM","EMACB",8066.00
"NM","EMCCB",137.00
"NM","EMICB",205.00
"NM","EMTCB",8408.00
"NM","ENACB",8265.00
"NM","ENACP",2323.00
"NM","ENACV",0.00
"NM","ENCCB",141.00
"NM","ENCCP",40.00
"NM","ENCCV",0.00
"NM","ENICB",210.00
"NM","ENICP",59.00
"NM","ENICV",0.00
"NM","ENTCB",8616.00
"NM","ENTCP",2422.00
"NM","ENTCV",0.00
"NV","EMACB",9387.00
"NV","EMCCB",301.00
"NV","EMICB",159.00
"NV","EMTCB",9847.00
"NV","ENACB",9618.00
"NV","ENACP",2703.00
"NV","ENACV",0.00
"NV","ENCCB",309.00
"NV","ENCCP",87.00
"NV","ENCCV",0.00
"NV","ENICB",163.00
"NV","ENICP",46.00
"NV","ENICV",0.00
"NV","ENTCB",10090.00
"NV","ENTCP",2836.00
"NV","ENTCV",0.00
"NY","EMACB",42662.00
"NY","EMCCB",1067.00
"NY","EMICB",934.00
"NY","EMTCB",44663.00
"NY","ENACB",43714.00
"NY","ENACP",12286.00
"NY","ENACV",0.00
"NY","ENCCB",1093.00
"NY","ENCCP",307.00
"NY","ENCCV",0.00
"NY","ENICB",957.00
"NY","ENICP",269.00
"NY","ENICV",0.00
"NY","ENTCB",45765.00
"NY","ENTCP",12862.00
"NY","ENTCV",0.00
"OH","EMACB",38065.00
"OH","EMCCB",993.00
"OH","EMICB",519.00
"OH","EMTCB",39577.00
"OH","ENACB",39004.00
"OH","ENACP",10962.00
"OH","ENACV",0.00
"OH","ENCCB",1018.00
"OH","ENCCP",286.00
"OH","ENCCV",0.00
"OH","ENICB",532.00
"OH","ENICP",149.00
"OH","ENICV",0.00
"OH","ENTCB",40553.00
"OH","ENTCP",11398.00
"OH","ENTCV",0.00
"OK","EMACB",14807.00
"OK","EMCCB",317.00
"OK","EMICB",296.00
"OK","EMTCB",15420.00
"OK","ENACB",15172.00
"OK","ENACP",4264.00
"OK","ENACV",0.00
"OK","ENCCB",325.00
"OK","ENCCP",91.00
"OK","ENCCV",0.00
"OK","ENICB",303.00
"OK","ENICP",85.00
"OK","ENICV",0.00
"OK","ENTCB",15801.00
"OK","ENTCP",4441.00
"OK","ENTCV",0.00
"OR","EMACB",12708.00
"OR","EMCCB",320.00
"OR","EMICB",232.00
"OR","EMTCB",13260.00
"OR","ENACB",13021.00
"OR","ENACP",3660.00
"OR","ENACV",0.00
"OR","ENCCB",328.00
"OR","ENCCP",92.00
"OR","ENCCV",0.00
"OR","ENICB",238.00
"OR","ENICP",67.00
"OR","ENICV",0.00
"OR","ENTCB",13586.00
"OR","ENTCP",3819.00
"OR","ENTCV",0.00
"PA","EMACB",37371.00
"PA","EMCCB",921.00
"PA","EMICB",498.00
"PA","EMTCB",38790.00
"PA","ENACB",38292.00
"PA","ENACP",10762.00
"PA","ENACV",0.00
"PA","ENCCB",944.00
"PA","ENCCP",265.00
"PA","ENCCV",0.00
"PA","ENICB",510.00
"PA","ENICP",143.00
"PA","ENICV",0.00
"PA","ENTCB",39746.00
"PA","ENTCP",11171.00
"PA","ENTCV",0.00
"RI","EMACB",3149.00
"RI","EMCCB",72.00
"RI","EMICB",43.00
"RI","EMTCB",3265.00
"RI","ENACB",3227.00
"RI","ENACP",907.00
"RI","ENACV",0.00
"RI","ENCCB",74.00
"RI","ENCCP",21.00
"RI","ENCCV",0.00
"RI","ENICB",44.00
"RI","ENICP",12.00
"RI","ENICV",0.00
"RI","ENTCB",3345.00
"RI","ENTCP",940.00
"RI","ENTCV",0.00
"SC","EMACB",20773.00
"SC","EMCCB",374.00
"SC","EMICB",190.00
"SC","EMTCB",21337.00
"SC","ENACB",21285.00
"SC","ENACP",5982.00
"SC","ENACV",0.00
"SC","ENCCB",383.00
"SC","ENCCP",108.00
"SC","ENCCV",0.00
"SC","ENICB",195.00
"SC","ENICP",55.00
"SC","ENICV",0.00
"SC","ENTCB",21863.00
"SC","ENTCP",6145.00
"SC","ENTCV",0.00
"SD","EMACB",3886.00
"SD","EMCCB",47.00
"SD","EMICB",102.00
"SD","EMTCB",4035.00
"SD","ENACB",3982.00
"SD","ENACP",1119.00
"SD","ENACV",0.00
"SD","ENCCB",48.00
"SD","ENCCP",13.00
"SD","ENCCV",0.00
"SD","ENICB",105.00
"SD","ENICP",29.00
"SD","ENICV",0.00
"SD","ENTCB",4134.00
"SD","ENTCP",1162.00
"SD","ENTCV",0.00
"TN","EMACB",24475.00
"TN","EMCCB",439.00
"TN","EMICB",369.00
"TN","EMTCB",25283.00
"TN","ENACB",25079.00
"TN","ENACP",7049.00
"TN","ENACV",0.00
"TN","ENCCB",449.00
"TN","ENCCP",126.00
"TN","ENCCV",0.00
"TN","ENICB",379.00
"TN","ENICP",106.00
"TN","ENICV",0.00
"TN","ENTCB",25907.00
"TN","ENTCP",7281.00
"TN","ENTCV",0.00
"TX","EMACB",106210.00
"TX","EMCCB",1709.00
"TX","EMICB",1221.00
"TX","EMTCB",109140.00
"TX","ENACB",108829.00
"TX","ENACP",30587.00
"TX","ENACV",0.00
"TX","ENCCB",1751.00
"TX","ENCCP",492.00
"TX","ENCCV",0.00
"TX","ENICB",1252.00
"TX","ENICP",352.00
"TX","ENICV",0.00
"TX","ENTCB",111831.00
"TX","ENTCP",31431.00
"TX","ENTCV",0.00
"US","EMACB",1109202.00
"US","EMCCB",26211.00
"US","EMICB",17641.00
"US","EMTCB",1153054.00
"US","ENACB",1136550.00
"US","ENACP",319435.00
"US","ENACV",0.00
"US","ENCCB",26858.00
"US","ENCCP",7549.00
"US","ENICB",18076.00
"US","ENICP",5080.00
"US","ENTCB",1181484.00
"US","ENTCP",332064.00
"UT","EMACB",8850.00
"UT","EMCCB",139.00
"UT","EMICB",141.00
"UT","EMTCB",9131.00
"UT","ENACB",9068.00
"UT","ENACP",2549.00
"UT","ENACV",0.00
"UT","ENCCB",143.00
"UT","ENCCP",40.00
"UT","ENCCV",0.00
"UT","ENICB",145.00
"UT","ENICP",41.00
"UT","ENICV",0.00
"UT","ENTCB",9356.00
"UT","ENTCP",2630.00
"UT","ENTCV",0.00
"VA","EMACB",31691.00
"VA","EMCCB",766.00
"VA","EMICB",255.00
"VA","EMTCB",32712.00
"VA","ENACB",32472.00
"VA","ENACP",9127.00
"VA","ENACV",0.00
"VA","ENCCB",784.00
"VA","ENCCP",220.00
"VA","ENCCV",0.00
"VA","ENICB",261.00
"VA","ENICP",73.00
"VA","ENICV",0.00
"VA","ENTCB",33518.00
"VA","ENTCP",9420.00
"VA","ENTCV",0.00
"VT","EMACB",2297.00
"VT","EMCCB",42.00
"VT","EMICB",30.00
"VT","EMTCB",2369.00
"VT","ENACB",2354.00
"VT","ENACP",662.00
"VT","ENACV",0.00
"VT","ENCCB",43.00
"VT","ENCCP",12.00
"VT","ENCCV",0.00
"VT","ENICB",31.00
"VT","ENICP",9.00
"VT","ENICV",0.00
"VT","ENTCB",2428.00
"VT","ENTCP",682.00
"VT","ENTCV",0.00
"WA","EMACB",22942.00
"WA","EMCCB",573.00
"WA","EMICB",360.00
"WA","EMTCB",23875.00
"WA","ENACB",23508.00
"WA","ENACP",6607.00
"WA","ENACV",0.00
"WA","ENCCB",587.00
"WA","ENCCP",165.00
"WA","ENCCV",0.00
"WA","ENICB",369.00
"WA","ENICP",104.00
"WA","ENICV",0.00
"WA","ENTCB",24464.00
"WA","ENTCP",6876.00
"WA","ENTCV",0.00
"WI","EMACB",21510.00
"WI","EMCCB",417.00
"WI","EMICB",372.00
"WI","EMTCB",22299.00
"WI","ENACB",22041.00
"WI","ENACP",6195.00
"WI","ENACV",0.00
"WI","ENCCB",427.00
"WI","ENCCP",120.00
"WI","ENCCV",0.00
"WI","ENICB",381.00
"WI","ENICP",107.00
"WI","ENICV",0.00
"WI","ENTCB",22849.00
"WI","ENTCP",6422.00
"WI","ENTCV",0.00
"WV","EMACB",6348.00
"WV","EMCCB",116.00
"WV","EMICB",90.00
"WV","EMTCB",6555.00
"WV","ENACB",6505.00
"WV","ENACP",1828.00
"WV","ENACV",0.00
"WV","ENCCB",119.00
"WV","ENCCP",34.00
"WV","ENCCV",0.00
"WV","ENICB",92.00
"WV","ENICP",26.00
"WV","ENICV",0.00
"WV","ENTCB",6716.00
"WV","ENTCP",1888.00
"WV","ENTCV",0.00
"WY","EMACB",2783.00
"WY","EMCCB",151.00
"WY","EMICB",82.00
"WY","EMTCB",3016.00
"WY","ENACB",2852.00
"WY","ENACP",802.00
"WY","ENACV",0.00
"WY","ENCCB",154.00
"WY","ENCCP",43.00
"WY","ENCCV",0.00
"WY","ENICB",84.00
"WY","ENICP",24.00
"WY","ENICV",0.00
"WY","ENTCB",3090.00
"WY","ENTCP",869.00
"WY","ENTCV",0.00
